left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,0.0003305664286017418,8.819391950964928e-05,-0.00010080398351419717,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965928196907043,0.0,0.0,0.08247889578342438,0.1651453960543491,5,True,0,0,0,0,0,0,0,14:26:53.287057
0.0,0.0,-0.00046219269279390574,-0.00017993105575442314,0.00016054270963650197,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965929388999939,0.0,0.0,0.08247768133878708,0.16514296190414807,5,True,0,0,0,0,0,0,0,14:26:53.393892
0.0,0.0,-0.0007251368369907141,8.04937444627285e-05,0.0009383658762089908,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965904355049133,0.0,0.0,0.08250726014375687,0.1652023128770413,5,True,0,0,0,0,0,0,0,14:26:53.500327
0.0,0.0,-0.0004562003305181861,-0.00018777186051011086,0.0009341813274659216,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965887069702148,0.0,0.0,0.08252814412117004,0.16524422387119347,5,True,0,0,0,0,0,0,0,14:26:53.610969
0.0,0.0,-0.00045657320879399776,-0.0007192324846982956,0.00015133492706809193,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965891242027283,0.0,0.0,0.0825234204530716,0.16523474844421046,5,True,0,0,0,0,0,0,0,14:26:53.721464
0.0,0.0,-0.000716114416718483,8.671684190630913e-05,-0.00011199797881999984,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965882897377014,0.0,0.0,0.0825338140130043,0.16525561098989294,5,True,0,0,0,0,0,0,0,14:26:53.827360
0.0,0.0,-0.00018167879898101091,-0.00044273491948843,0.00014916628424543887,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965882301330566,0.0,0.0,0.08253438025712967,0.16525674528570064,5,True,0,0,0,0,0,0,0,14:26:53.933394
0.0,0.0,0.0011472029145807028,0.0006265044212341309,-0.0016700373962521553,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965922236442566,0.0,0.0,0.08248623460531235,0.1651601257298526,5,True,0,0,0,0,0,0,0,14:26:54.041701
0.0,0.0,0.00035148579627275467,0.0008950093761086464,-0.0011469428427517414,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965924620628357,0.0,0.0,0.08248338103294373,0.16515439943446872,5,True,1,0,0,0,0,0,0,14:26:54.160359
0.0,0.0,8.344079833477736e-05,0.000628933310508728,-0.00035813843715004623,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965944886207581,0.0,0.0,0.08245849609375,0.16510445410673172,5,True,1,0,0,0,0,0,0,14:26:54.276811
0.0,0.0,-0.00018260767683386803,-0.0007018926553428173,0.0006874676910229027,593.3468627929688,96.7865982055664,1.9073485191256623e-06,0.9965944290161133,0.0,0.0,0.08245956152677536,0.16510659689875057,5,True,1,0,0,0,0,0,0,14:26:54.392400
57.0,55.0,-0.008430352434515953,-0.03688554838299751,0.010615624487400055,596.5018920898438,97.30075073242188,1.9073485191256623e-06,0.9965900182723999,0.0,0.0,0.08251260966062546,0.16521305269427852,5,True,1,0,0,0,0,0,0,14:26:54.512354
91.0,92.0,0.04132217541337013,0.07858288288116455,-0.03275474160909653,603.6747436523438,98.49003601074219,1.9073485191256623e-06,0.9966161251068115,0.0,0.0,0.08219646662473679,0.16457860861101356,5,True,1,0,0,0,0,0,0,14:26:54.632317
94.0,94.0,0.0876159742474556,-0.030766252428293228,0.0053902785293757915,617.4695434570312,100.74059295654297,1.9073485191256623e-06,0.9966585636138916,0.0,0.0,0.08168087154626846,0.1635439471198251,5,True,1,0,0,0,0,0,0,14:26:54.752655
97.0,97.0,-0.13587132096290588,-0.18481285870075226,0.02446279115974903,628.9234008789062,102.554443359375,1.9073485191256623e-06,0.9968513250350952,0.0,0.0,0.07929357886314392,0.15875381788618084,5,True,1,0,0,0,0,0,0,14:26:54.873536
100.0,102.0,0.06739569455385208,0.07113330811262131,-0.04294416680932045,640.6754760742188,104.4374008178711,1.9073485191256623e-06,0.9969261884689331,0.0,0.0,0.078346848487854,0.15685444920098468,5,True,1,0,0,0,0,0,0,14:26:54.993175
109.0,105.0,0.031212035566568375,0.04745429754257202,0.09030214697122574,653.0204467773438,106.2798843383789,1.9073485191256623e-06,0.9971968531608582,0.0,0.0,0.07482235133647919,0.14978467986006122,5,True,1,0,0,0,0,0,0,14:26:55.109992
105.0,108.0,0.043450623750686646,-0.16193202137947083,-0.031187141314148903,665.6630249023438,108.19525146484375,1.9073485191256623e-06,0.9971902370452881,0.0,0.0,0.07491106539964676,0.14996261389015977,5,True,1,0,0,0,0,0,0,14:26:55.223353
97.0,102.0,0.04770752787590027,0.07805076986551285,-0.04007022827863693,680.8424682617188,110.52949523925781,1.9073485191256623e-06,0.9969856142997742,0.0,0.0,0.07758679986000061,0.15532970839520138,5,True,1,0,0,0,0,0,0,14:26:55.335129
98.0,95.0,0.018707389011979103,0.15201441943645477,0.1153838038444519,689.3963623046875,111.82684326171875,1.9073485191256623e-06,0.9970490336418152,0.0,0.0,0.07676715403795242,0.15368550851941581,5,True,1,0,0,0,0,0,0,14:26:55.447028
97.0,96.0,-0.0015128892846405506,-0.04007822647690773,-0.06907089799642563,700.7177734375,113.59830474853516,1.9073485191256623e-06,0.9970598816871643,0.0,0.0,0.07662598043680191,0.15340232546711866,5,True,1,0,0,0,0,0,0,14:26:55.558952
95.0,98.0,0.014982601627707481,-0.0863720253109932,0.016886040568351746,715.030517578125,115.79605102539062,1.9073485191256623e-06,0.997094452381134,0.0,0.0,0.07617531716823578,0.15249836266631367,5,True,1,0,0,0,0,0,0,14:26:55.670801
101.0,100.0,-0.11644920706748962,0.12833541631698608,-0.059142742305994034,723.8945922851562,117.1348876953125,1.9073485191256623e-06,0.9971616268157959,0.0,0.0,0.07529044151306152,0.150723509283839,5,True,1,0,0,0,0,0,0,14:26:55.782623
105.0,108.0,-0.07787104696035385,-0.021720342338085175,-0.029097003862261772,739.1395263671875,119.4460220336914,1.9073485191256623e-06,0.9972068667411804,0.0,0.0,0.07468926906585693,0.1495177739365149,5,True,1,0,0,0,0,0,0,14:26:55.898331
100.0,102.0,0.04291851446032524,0.001426557544618845,0.043274037539958954,745.2794189453125,120.3791275024414,1.9073485191256623e-06,0.9971526265144348,0.0,0.0,0.07540997117757797,0.15096325492561333,5,True,1,0,0,0,0,0,0,14:26:56.012113
101.0,103.0,-0.12682540714740753,0.07193147391080856,0.04170643165707588,754.2620849609375,121.7501449584961,1.9073485191256623e-06,0.9971440434455872,0.0,0.0,0.07552292197942734,0.15118979738761915,5,True,0,0,0,0,0,0,0,14:26:56.132536
96.0,96.0,-0.008164296858012676,-0.1318676471710205,-0.026484331116080284,769.2529907226562,124.05755615234375,1.9073485191256623e-06,0.9970797300338745,0.0,0.0,0.07636743038892746,0.1528837075517127,5,True,0,0,0,0,0,0,0,14:26:56.252490
46.0,45.0,0.06872598081827164,0.04399556666612625,-0.009501956403255463,777.80615234375,125.36209869384766,1.9073485191256623e-06,0.9970988631248474,0.0,0.0,0.07611701637506485,0.15238141530515356,5,True,0,0,0,0,0,0,0,14:26:56.370576
0.0,13.0,-0.013485422357916832,-0.05151864513754845,-0.006105481646955013,779.2945556640625,125.5714111328125,1.9073485191256623e-06,0.9971381425857544,0.0,0.0,0.07560143619775772,0.15134728334052955,5,True,0,0,0,0,0,0,0,14:26:56.486934
0.0,13.0,-0.0017789455596357584,-0.002830343320965767,-9.63341590249911e-05,779.2945556640625,125.5714111328125,1.9073485191256623e-06,0.9971412420272827,0.0,0.0,0.07555986195802689,0.15126388861084755,5,True,0,0,0,0,0,0,0,14:26:56.598702
0.0,0.0,8.344859816133976e-05,-0.0007018926553428173,-0.00035760144237428904,779.2945556640625,125.5714111328125,1.9073485191256623e-06,0.9971417784690857,0.0,0.0,0.07555273175239563,0.15124958674743513,5,True,0,0,0,0,0,0,0,14:26:56.710631
0.0,0.0,0.0006155612645670772,-0.0007018926553428173,0.0009487349889241159,779.2945556640625,125.5714111328125,1.9073485191256623e-06,0.9971430897712708,0.0,0.0,0.07553590834140778,0.1512158489913086,5,True,0,0,0,0,0,0,1,14:26:56.823329
