left wheel speed,right wheel speed,gyro x,gyro y,gyro z
-52.0,48.0,0.0454716831445694,-0.03579820320010185,-0.07717549800872803
-54.0,43.0,0.04467351362109184,0.021669957786798477,-0.2402062863111496
-61.0,47.0,0.06968280673027039,-0.09965171664953232,-0.20598027110099792
-75.0,46.0,-0.07664816081523895,-0.019302714616060257,-0.19735844433307648
-72.0,43.0,0.06170111894607544,0.042422350496053696,-0.23001685738563538
16.0,44.0,0.07872872054576874,0.030449815094470978,-0.2556210458278656
41.0,34.0,0.05611393600702286,0.018211225047707558,-0.05287763848900795
31.0,-62.0,0.06276534497737885,-0.022229332476854324,-0.06829240918159485
51.0,-62.0,-0.06973069906234741,-0.0006787721067667007,0.04771026596426964
39.0,50.0,-0.04498745873570442,0.02699108235538006,0.020015930756926537
38.0,-65.0,0.0992150604724884,0.047477416694164276,-0.04373328387737274
-39.0,54.0,-0.04312506690621376,-0.00440355995669961,-0.029624853283166885
-61.0,23.0,0.027911968529224396,0.047477416694164276,-0.2493506222963333
-57.0,-12.0,0.01833394169807434,-0.027284402400255203,-0.12263600528240204
46.0,55.0,0.04972858354449272,0.10361529886722565,-0.14249232411384583
36.0,-56.0,-0.021574504673480988,-0.24598269164562225,-0.1077437698841095
14.0,43.0,-0.02875802293419838,-0.024091728031635284,-0.14745640754699707
-13.0,-69.0,0.022590842097997665,0.051202207803726196,-0.21825982630252838
57.0,-70.0,0.01381098385900259,0.059716008603572845,-0.1077437698841095
49.0,20.0,-0.0407305583357811,0.03896361589431763,-0.09677054733037949
-69.0,51.0,0.01301281526684761,0.03816544637084007,-0.21956616640090942
-58.0,45.0,0.0718112587928772,0.008899254724383354,-0.33504629135131836
-47.0,-11.0,0.039884500205516815,-0.0701194629073143,-0.18089860677719116
-48.0,42.0,0.052123092114925385,-0.06852312386035919,-0.1521592140197754
48.0,-66.0,0.029508307576179504,-0.058945100754499435,-0.22792673110961914
35.0,-58.0,0.02365506812930107,-0.0613396130502224,-0.04033681005239487
0.0,-37.0,0.04893041402101517,0.01688094437122345,0.059467293322086334
0.0,-21.0,-0.0588223859667778,-0.06639467924833298,0.039610981941223145
-8.0,0.0,0.01620548963546753,0.0065047480165958405,0.017664525657892227
-8.0,0.0,0.0002421126700937748,-0.01983482576906681,-0.023876972496509552
0.0,0.0,-0.0024184505455195904,-0.0006787721067667007,0.06965671479701996
0.0,0.0,-0.01651943475008011,-0.036064259707927704,0.028637751936912537
0.0,0.0,-0.07372154295444489,0.0868537575006485,0.13863126933574677
0.0,0.0,0.0377560518682003,0.028055308386683464,-0.05653538182377815
0.0,0.0,0.0005081689450889826,0.0022478471510112286,0.0017272216500714421
0.0,0.0,-0.0002899998798966408,-0.0004127160646021366,0.0012046870542690158
0.0,0.0,-0.0005536435637623072,-0.0009417533874511719,-0.0014075885992497206
0.0,0.0,-0.0002871935721486807,0.00038871681317687035,0.00016308799968101084
0.0,0.0,-0.001083517912775278,-0.00014538830146193504,-0.00036087827174924314
0.0,0.0,-1.833215355873108e-05,-0.0006730202585458755,-0.0006173627334646881
0.0,0.0,-0.0013419934548437595,-0.0001301090233027935,-0.000620792736299336
0.0,0.0,0.000515238381922245,-0.0003928835503757,-0.0011372154112905264
0.0,0.0,0.0007836123695597053,-0.0006565060466527939,-8.507848542649299e-05
0.0,0.0,-0.0002792314626276493,-0.0003891168162226677,-8.561539289075881e-05
0.0,0.0,-0.0005448143929243088,0.0006804820150136948,-0.0003504099149722606
0.0,0.0,-0.0008067549206316471,-0.0011790548451244831,-0.0008652635733596981
0.0,0.0,-0.00027838186360895634,-0.0011679083108901978,-0.0006010771030560136
0.0,0.0,-7.474562153220177e-06,0.00016206316649913788,0.0007074249442666769
0.0,0.0,0.0002594434190541506,-0.0022273887880146503,-0.001379283145070076
0.0,0.0,0.0013232374330982566,0.00044624367728829384,0.00019185927521903068
0.0,0.0,0.0007919647032395005,-8.243462070822716e-05,-7.068464765325189e-05
0.0,0.0,-0.0005351817235350609,-8.012447506189346e-05,0.0009753616177476943
0.0,0.0,0.0005278803873807192,0.0004499056376516819,-0.000589568167924881
0.0,0.0,0.000525942537933588,-0.0003442252054810524,-6.377092358889058e-05
0.0,0.0,0.0007871243869885802,-7.677217945456505e-05,-0.000324655236909166
0.0,0.0,0.0010519790230318904,-0.00033555831760168076,-6.05580244155135e-05
0.0,0.0,-1.8039951100945473e-05,-0.000591515563428402,-0.0008449325105175376
0.0,0.0,-1.3847602531313896e-05,-0.00032237032428383827,-0.0003220532089471817
0.0,0.0,-0.000546987634152174,0.0004772478714585304,-0.0005771288415417075
0.0,0.0,0.0005193145480006933,0.0004791668616235256,0.0004693049122579396
0.0,0.0,-0.0008117081597447395,0.00048414990305900574,-5.0768641813192517e-05
0.0,0.0,-0.0002809728030115366,0.0004909518174827099,-0.0005699340254068375
0.0,0.0,0.000516251428052783,-0.0002993149682879448,-0.000566151284147054
0.0,0.0,-0.0013451145496219397,-0.0010931692086160183,-4.492363950703293e-05
0.0,0.0,0.00025590951554477215,0.00024520745500922203,-0.0005558740813285112
0.0,0.0,0.0005229848902672529,0.0005183424800634384,-3.797962563112378e-05
0.0,0.0,-0.0008063644636422396,-0.0010738065466284752,-0.0005533370422199368
0.0,0.0,-0.00026796781457960606,0.0002568233758211136,-0.0013367329956963658
0.0,0.0,0.0026601096615195274,0.0010565645061433315,0.00023862981470301747
0.0,0.0,-2.291053533554077e-06,0.0007920414209365845,0.00023909281298983842
