left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,0.0005115739768370986,0.0003145365044474602,-0.00022160637308843434,0.0,0.0,0.0,0.9487141966819763,0.0,0.0,0.31613510847091675,0.6433057817243921,31,True,0,0,0,0,0,0,0,14:34:47.031491
0.0,0.0,0.0007740437285974622,4.1165854781866074e-05,-0.0004841329937335104,0.0,0.0,0.0,0.9487122297286987,0.0,0.0,0.31614089012145996,0.6433179497197151,31,True,0,0,0,0,0,0,0,14:34:47.137545
0.0,0.0,0.0013049710541963577,0.0003056460991501808,-0.00022075239394325763,0.0,0.0,0.0,0.9487156271934509,0.0,0.0,0.3161308169364929,0.643296734917733,31,True,0,0,0,0,0,0,0,14:34:47.243645
0.0,0.0,0.0005011559696868062,-0.0010280092246830463,0.00030376933864317834,0.0,0.0,0.0,0.948718786239624,0.0,0.0,0.316121369600296,0.6432768244900211,31,True,0,0,0,0,0,0,0,14:34:47.349550
0.0,0.0,-0.0002991559449583292,0.0016367416828870773,-0.000998403411358595,0.0,0.0,0.0,0.9487253427505493,0.0,0.0,0.31610164046287537,0.6432352248228068,31,True,0,0,0,0,0,0,0,14:34:47.455413
0.0,0.0,-2.671091351658106e-05,-0.00023090699687600136,-0.0007374289561994374,0.0,0.0,0.0,0.9487248659133911,0.0,0.0,0.3161030411720276,0.6432381725174973,31,True,0,0,0,0,0,0,0,14:34:47.561507
0.0,0.0,-2.671091351658106e-05,-0.00023090699687600136,-0.0007374289561994374,0.0,0.0,0.0,0.9487248659133911,0.0,0.0,0.3161030411720276,0.6432381725174973,31,True,0,0,0,0,0,0,0,14:34:47.667698
0.0,0.0,-0.0002908717142418027,0.0010885889641940594,-0.00047529517905786633,0.0,0.0,0.0,0.9487261772155762,0.0,0.0,0.31609907746315,0.643229811929644,31,True,0,0,0,1,0,0,0,14:34:47.774492
0.0,0.0,-0.0002952207578346133,0.0005543353036046028,4.6693432523170486e-05,0.0,0.0,0.0,0.9487252831459045,0.0,0.0,0.3161018192768097,0.6432356017656404,31,True,0,0,0,1,0,0,0,14:34:47.881348
16.0,-13.0,-0.012799867428839207,0.01066447515040636,-0.3722592294216156,0.1495981216430664,0.0032253265380859375,0.0,0.9494080543518066,0.0,0.0,0.3140450716018677,0.6389013335875164,31,True,0,0,0,1,0,0,0,14:34:47.987769
