left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,-0.0001406696392223239,5.9777405112981796e-05,0.0001596443325979635,0.0,0.0,-8.881784197001252e-16,0.9995266795158386,0.0,0.0,0.030764611437916756,0.061538934213594285,67,True,0,0,0,0,0,0,0,14:40:45.742839
0.0,0.0,-0.0006700948579236865,-0.00020807981491088867,-0.0003636988694779575,0.0,0.0,-8.881784197001252e-16,0.9995265603065491,0.0,0.0,0.030768396332859993,0.06154650742267812,67,True,0,0,0,0,0,0,0,14:40:45.849418
0.0,0.0,0.0001354044070467353,0.0003218892961740494,0.000166425495990552,0.0,0.0,-8.881784197001252e-16,0.9995276927947998,0.0,0.0,0.030730534344911575,0.06147074563892357,67,True,0,0,0,0,0,0,0,14:40:45.955947
0.0,0.0,0.0006674900650978088,-0.00020501110702753067,-0.0006166623788885772,0.0,0.0,-8.881784197001252e-16,0.9995278120040894,0.0,0.0,0.030726900324225426,0.06146347462305389,67,True,0,0,0,0,0,0,0,14:40:46.061892
0.0,0.0,-0.00012844207230955362,-0.00021086214110255241,0.00016966725524980575,0.0,0.0,-8.881784197001252e-16,0.9995282292366028,0.0,0.0,0.03071415051817894,0.06143796452523433,67,True,0,0,0,0,0,0,0,14:40:46.171519
0.0,0.0,-0.00039124535396695137,0.0005827960558235645,-0.0006125212530605495,0.0,0.0,-8.881784197001252e-16,0.9995284676551819,0.0,0.0,0.030705958604812622,0.06142157215319201,67,True,0,0,0,0,0,0,0,14:40:46.281337
0.0,0.0,-0.00039124535396695137,0.0005827960558235645,-0.0006125212530605495,0.0,0.0,-8.881784197001252e-16,0.9995284676551819,0.0,0.0,0.030705958604812622,0.06142157215319201,67,True,0,0,0,1,0,0,0,14:40:46.388476
0.0,0.0,-0.0017129179323092103,-0.0007496187463402748,-0.0006064405897632241,0.0,0.0,-8.881784197001252e-16,0.9995294213294983,0.0,0.0,0.030674472451210022,0.0613585693660896,67,True,0,0,0,1,0,0,0,14:40:46.495350
0.0,0.0,0.0017458141082897782,0.0008467193692922592,-0.010795865207910538,-0.060794830322265625,-0.0058138370513916016,-8.881784197001252e-16,0.9995338320732117,0.0,0.0,0.030529672279953957,0.06106883195400422,67,True,0,0,0,1,0,0,0,14:40:46.601284
0.0,-17.0,-0.0014468616573140025,0.005369676277041435,-0.3859756886959076,0.07785987854003906,-0.3323696255683899,-8.881784197001252e-16,0.9998132586479187,0.0,0.0,0.01932557299733162,0.03865355286802608,67,True,0,0,0,1,0,0,0,14:40:46.711707
24.0,-24.0,0.002011870499700308,-0.024694686755537987,-0.5273212790489197,0.2740516662597656,-1.3687435388565063,-8.881784197001252e-16,0.9999775886535645,0.0,0.0,-0.006694058421999216,-0.013388216755066922,67,True,0,0,0,1,0,0,0,14:40:46.822062
25.0,-24.0,0.05043411627411842,-0.015116658061742783,-0.5388170480728149,0.2668495178222656,-1.6925913095474243,-8.881784197001252e-16,0.9998905658721924,0.0,0.0,-0.014792841859161854,-0.029586762439081784,67,True,0,0,0,1,0,0,0,14:40:46.928184
32.0,-30.0,0.0022779267746955156,0.08359022438526154,-0.713343620300293,0.028409957885742188,-4.234036445617676,-8.881784197001252e-16,0.99689781665802,0.0,0.0,-0.07870634645223618,-0.1575756638472966,67,True,0,0,0,1,0,0,0,14:40:47.034206
34.0,-35.0,0.02382848784327507,-0.05821777880191803,-0.753578782081604,-0.1644134521484375,-5.553079605102539,-8.881784197001252e-16,0.9937183856964111,0.0,0.0,-0.11190953850746155,-0.2242889024072765,67,True,0,0,0,1,0,0,0,14:40:47.140252
35.0,-35.0,0.009727503173053265,0.0168100968003273,-0.7444344162940979,-0.49971961975097656,-6.854077339172363,-8.881784197001252e-16,0.9894002079963684,0.0,0.0,-0.14521442353725433,-0.291459379637236,67,True,0,0,0,1,0,0,0,14:40:47.252149
36.0,-37.0,-0.05359390005469322,-0.022300180047750473,-0.7642907500267029,-1.1200580596923828,-8.6185941696167,-8.881784197001252e-16,0.9815370440483093,0.0,0.0,-0.1912720501422882,-0.38491591583262474,67,True,0,0,0,1,0,0,0,14:40:47.364035
35.0,-37.0,-0.007566156331449747,0.011222915723919868,-0.8478962779045105,-2.1846446990966797,-10.31411361694336,-8.881784197001252e-16,0.9708380699157715,0.0,0.0,-0.23973624408245087,-0.48418833206107176,67,True,0,0,0,1,0,0,0,14:40:47.470309
36.0,-39.0,0.11428762972354889,-0.004474407061934471,-0.8518152832984924,-3.3481712341308594,-12.033807754516602,-8.881784197001252e-16,0.9571035504341125,0.0,0.0,-0.28974616527557373,-0.5879232432087239,67,True,0,0,0,1,0,0,0,14:40:47.576572
38.0,-39.0,0.05522312968969345,-0.018575390800833702,-0.8724554181098938,-4.672593116760254,-13.694096565246582,-8.881784197001252e-16,0.940376877784729,0.0,0.0,-0.34013423323631287,-0.69411926720083,67,True,0,0,0,1,0,0,0,14:40:47.683413
39.0,-39.0,-0.009694606997072697,0.014681647531688213,-0.9163483381271362,-5.357481956481934,-14.38443374633789,-8.881784197001252e-16,0.9318436980247498,0.0,0.0,-0.362859845161438,-0.7426701532860586,67,True,0,0,0,1,0,0,0,14:40:47.793483
