left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,0.00022285047452896833,-0.0005979333072900772,0.0006363762659020722,0.0,0.0,0.0,0.9997112154960632,0.0,0.0,0.024031084030866623,0.04806679536929138,25,True,0,0,0,0,0,0,0,14:33:39.083795
0.0,0.0,-0.0003115141298621893,-0.0016673123463988304,0.00011520904081407934,0.0,0.0,0.0,0.9997113943099976,0.0,0.0,0.024024350568652153,0.04805332537049537,25,True,0,0,0,0,0,0,0,14:33:39.189848
0.0,0.0,-0.0005738496547564864,0.000454694963991642,0.00011839890794362873,0.0,0.0,0.0,0.9997117519378662,0.0,0.0,0.02400846965610981,0.048021553235325365,25,True,0,0,0,0,0,0,0,14:33:39.295549
0.0,0.0,-4.24340832978487e-05,0.0007224571891129017,-0.00014726193330716342,0.0,0.0,0.0,0.9997112154960632,0.0,0.0,0.024030130356550217,0.04806488636923384,25,True,0,0,0,0,0,0,0,14:33:39.401772
0.0,0.0,-0.0005750978598371148,0.0007205684669315815,0.00011915239156223834,0.0,0.0,0.0,0.9997118711471558,0.0,0.0,0.024004865437746048,0.048014344286685516,25,True,0,0,0,1,0,0,0,14:33:39.513160
0.0,0.0,0.00022730801720172167,-7.700221613049507e-05,-0.0004034426819998771,0.0,0.0,0.0,0.999711811542511,0.0,0.0,0.024005163460969925,0.04801493798978909,25,True,0,0,0,1,0,0,0,14:33:39.624456
0.0,0.0,0.00022763723973184824,-7.210392504930496e-05,-0.0014485870487987995,0.060962677001953125,0.0029681921005249023,0.0,0.9997116923332214,0.0,0.0,0.024012314155697823,0.04802924602181484,25,True,0,0,0,1,0,0,0,14:33:39.730517
21.0,0.0,-0.0024329256266355515,0.014294936321675777,-0.37192562222480774,0.07865142822265625,-0.4858766794204712,0.0,0.999941349029541,0.0,0.0,0.010828164406120777,0.021656751497895494,25,True,0,0,0,1,0,0,0,14:33:39.836421
25.0,-26.0,0.005282707046717405,0.04036845266819,-0.5647408366203308,0.07080078125,-1.619006633758545,0.0,0.9998462796211243,0.0,0.0,-0.017532076686620712,-0.03506594916078188,25,True,0,0,0,1,0,0,0,14:33:39.942234
29.0,-27.0,-0.014671515673398972,-0.028806185349822044,-0.5712724924087524,0.03672027587890625,-2.2823574542999268,0.0,0.9994164109230042,0.0,0.0,-0.03415900468826294,-0.06833130236204832,25,True,0,0,0,1,0,0,0,14:33:40.050388
30.0,-30.0,0.011135945096611977,-0.05381547659635544,-0.6248323321342468,-0.05637931823730469,-3.7452995777130127,0.0,0.9974920153617859,0.0,0.0,-0.07077942788600922,-0.14167732161970126,25,True,0,0,0,1,0,0,0,14:33:40.158456
