left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,-0.0011977397371083498,0.00030164653435349464,0.0005011733155697584,-1.0767879486083984,-1.0636930465698242,0.0,0.9691619873046875,0.0,0.0,-0.24642448127269745,-0.4979784475314845,19,True,0,0,0,0,0,0,0,14:59:20.132724
0.0,0.0,0.00013004615902900696,0.0003026481717824936,-0.0005411715246737003,-1.0767879486083984,-1.0636930465698242,0.0,0.9691585898399353,0.0,0.0,-0.2464379370212555,-0.4980062257592146,19,True,0,0,0,0,0,0,0,14:59:20.239214
0.0,0.0,0.0006621732609346509,-0.001023310236632824,0.0007669372134841979,-1.0767879486083984,-1.0636930465698242,0.0,0.9691562652587891,0.0,0.0,-0.24644695222377777,-0.4980248160452131,19,True,0,0,0,0,0,0,0,14:59:20.345311
0.0,0.0,0.000395746435970068,0.0005808863788843155,-2.223342380602844e-05,-1.0767879486083984,-1.0636930465698242,0.0,0.9691628813743591,0.0,0.0,-0.24642100930213928,-0.49797128752415937,19,True,0,0,0,0,0,0,0,14:59:20.451211
0.0,0.0,-0.0009333179332315922,0.0005766102112829685,0.00024020811542868614,-1.0767879486083984,-1.0636930465698242,0.0,0.9691613912582397,0.0,0.0,-0.2464267909526825,-0.49798321007939067,19,True,0,0,0,0,0,0,0,14:59:20.561650
0.0,0.0,0.00040108291432261467,4.330417141318321e-05,-1.9890558178303763e-05,-1.0767879486083984,-1.0636930465698242,0.0,0.9691599607467651,0.0,0.0,-0.2464325726032257,-0.49799515847729897,19,True,0,0,0,0,0,0,0,14:59:20.672238
0.0,0.0,0.00040108291432261467,4.330417141318321e-05,-1.9890558178303763e-05,-1.0767879486083984,-1.0636930465698242,0.0,0.9691599607467651,0.0,0.0,-0.2464325726032257,-0.49799515847729897,19,True,0,0,1,0,0,0,0,14:59:20.779243
0.0,0.0,-0.00013468763791024685,0.0011163251474499702,-1.9774397514993325e-05,-1.0767879486083984,-1.0636930465698242,0.0,0.9691603779792786,0.0,0.0,-0.24643094837665558,-0.49799180848801494,19,True,0,0,1,0,0,0,0,14:59:20.886065
0.0,10.0,-0.019822854548692703,-0.007131420541554689,0.29181575775146484,-1.0350399017333984,-0.9694328308105469,0.0,0.9702590107917786,0.0,0.0,-0.24206912517547607,-0.48899567198251853,19,True,0,0,1,0,0,0,0,14:59:20.992079
0.0,20.0,-0.007850321009755135,-0.011388320475816727,0.4174853265285492,-0.7453994750976562,-0.26561450958251953,0.0,0.9749049544334412,0.0,0.0,-0.2226216048002243,-0.4490054826126863,19,True,0,0,1,0,0,0,0,14:59:21.103394
-24.0,24.0,-0.016896234825253487,-0.03506733477115631,0.5018746852874756,-0.5755939483642578,0.2640552520751953,0.0,0.9778832197189331,0.0,0.0,-0.2091517299413681,-0.4214148548632465,19,True,0,0,1,0,0,0,0,14:59:21.209187
-29.0,27.0,0.006516720168292522,0.012024633586406708,0.602985143661499,-0.07275962829589844,1.4712729454040527,0.0,0.9842029809951782,0.0,0.0,-0.17704372107982635,-0.3559638096546617,19,True,0,0,1,0,0,0,0,14:59:21.315016
-30.0,30.0,-0.014767784625291824,-0.044645361602306366,0.6105619072914124,0.05130767822265625,1.8145389556884766,0.0,0.9857791066169739,0.0,0.0,-0.16804641485214233,-0.3376951377003543,19,True,0,0,1,0,0,0,0,14:59:21.420804
-33.0,32.0,0.016360802575945854,-0.045975640416145325,0.6777076125144958,0.8054695129394531,4.583566665649414,0.0,0.9952951669692993,0.0,0.0,-0.09688948839902878,-0.1940834545405809,19,True,0,0,1,0,0,0,0,14:59:21.526598
-33.0,32.0,-0.016630178317427635,-0.06992071121931076,0.6965188384056091,0.9526329040527344,5.427513599395752,0.0,0.9971439242362976,0.0,0.0,-0.0755247101187706,-0.1511933863321018,19,True,0,0,1,0,0,0,0,14:59:21.632413
-35.0,33.0,-0.018492573872208595,-0.05768211930990219,0.701482892036438,1.200286865234375,7.158172607421875,0.0,0.99949049949646,0.0,0.0,-0.03191733732819557,-0.06384551706993083,19,True,0,0,1,0,0,0,0,14:59:21.738218
-36.0,35.0,-0.04004313051700592,-0.0779023990035057,0.8287200331687927,1.1741771697998047,8.946267127990723,0.0,0.9999194741249084,0.0,0.0,0.012692706659436226,0.02538609574245612,19,True,0,0,1,0,0,0,0,14:59:21.844193
-40.0,37.0,-0.029134824872016907,-0.008727757260203362,0.8221883773803711,1.0240459442138672,10.937379837036133,0.0,0.998042106628418,0.0,0.0,0.06254551559686661,0.1251727324964866,19,True,0,0,0,0,0,0,0,14:59:21.951029
-39.0,37.0,-0.06079552695155144,-0.03613155707716942,0.8613784313201904,0.7910614013671875,12.042335510253906,0.0,0.9958873391151428,0.0,0.0,0.09060047566890717,0.1814497713294533,19,True,0,0,0,0,0,0,0,14:59:22.062616
-27.0,27.0,-0.1334289014339447,-0.0943978875875473,0.8538017272949219,0.34544944763183594,14.163633346557617,0.0,0.9895447492599487,0.0,0.0,0.1442260593175888,0.28946161525303615,19,True,1,0,0,0,0,0,0,14:59:22.169395
-13.0,0.0,0.0014616502448916435,0.002446606755256653,-0.0008035763166844845,0.1951732635498047,14.444156646728516,0.0,0.9877725839614868,0.0,0.0,0.15590178966522217,0.31308068774377645,19,True,1,0,0,0,0,0,0,14:59:22.276207
32.0,32.0,-0.08367636799812317,-0.06726014614105225,-0.15469001233577728,1.4077415466308594,14.762945175170898,0.0,0.9880889654159546,0.0,0.0,0.1538836658000946,0.30899512298494375,19,True,1,0,0,0,0,0,0,14:59:22.382297
91.0,92.0,0.129434734582901,0.05565786734223366,-0.07578729093074799,9.269118309020996,17.12558364868164,0.0,0.9886017441749573,0.0,0.0,0.1505543738603592,0.30225803304554766,19,True,1,0,0,0,0,0,0,14:59:22.489373
97.0,98.0,0.09085656702518463,0.12137377262115479,-0.009686664678156376,14.725908279418945,18.787263870239258,0.0,0.9887765049934387,0.0,0.0,0.14940239489078522,0.2999277208960347,19,True,1,0,1,0,0,0,0,14:59:22.602265
99.0,102.0,-0.13608945906162262,-0.004736913833767176,-0.024317633360624313,26.046812057495117,22.26742172241211,0.0,0.9889246821403503,0.0,0.0,0.1484180986881256,0.2979369190838573,19,True,1,0,0,0,0,0,0,14:59:22.716571
93.0,117.0,-0.09192411601543427,0.044749557971954346,0.11154136061668396,37.72438049316406,25.899932861328125,0.0,0.9886645078659058,0.0,0.0,0.1501414030790329,0.30142258385488335,19,True,1,0,0,0,0,0,0,14:59:22.825117
88.0,114.0,0.054938968271017075,0.0976947620511055,0.398412823677063,49.2725830078125,30.68844223022461,0.0,0.9849290251731873,0.0,0.0,0.1729590892791748,0.3476665043810264,19,True,1,0,0,0,0,0,0,14:59:22.931322
102.0,97.0,0.09245290607213974,-0.008195646107196808,0.025323152542114258,60.363487243652344,35.010345458984375,0.0,0.9838393926620483,0.0,0.0,0.17905309796333313,0.3600478154043545,19,True,1,0,0,0,0,0,0,14:59:23.037596
97.0,97.0,-0.037648625671863556,-0.11461816728115082,-0.020398622378706932,65.89376831054688,37.06171417236328,0.0,0.9840116500854492,0.0,0.0,0.1781039535999298,0.35811851156899294,19,True,1,0,0,0,0,0,0,14:59:23.144235
98.0,100.0,-0.08420848101377487,0.24668629467487335,0.05354002118110657,76.91541290283203,41.21808624267578,0.0,0.9837871789932251,0.0,0.0,0.1793399602174759,0.3606309917639466,19,True,1,0,0,0,0,0,0,14:59:23.250388
97.0,102.0,0.09990248084068298,0.13680504262447357,-0.03215564787387848,87.81441497802734,45.38386535644531,0.0,0.9834058880805969,0.0,0.0,0.18141910433769226,0.3648586259782515,19,True,1,0,0,0,0,0,0,14:59:23.356718
98.0,100.0,0.020351646468043327,0.0029787193052470684,-0.011515535414218903,98.98104095458984,49.697139739990234,0.0,0.9831082820892334,0.0,0.0,0.18302492797374725,0.36812495822898395,19,True,1,0,0,0,0,0,0,14:59:23.462955
102.0,106.0,0.11693008244037628,0.14904363453388214,0.008863314054906368,110.31712341308594,54.086647033691406,0.0,0.9829698204994202,0.0,0.0,0.1837671995162964,0.36963512073592963,19,True,1,0,0,0,0,0,0,14:59:23.569123
102.0,106.0,0.03471868857741356,0.14132799208164215,-0.043912678956985474,116.04789733886719,56.31405258178711,0.0,0.982778012752533,0.0,0.0,0.18478995561599731,0.3717162570174253,19,True,1,0,0,0,0,0,0,14:59:23.675381
101.0,100.0,-0.02274947427213192,0.002446606755256653,-0.028497908264398575,124.58023834228516,59.611854553222656,0.0,0.9828979969024658,0.0,0.0,0.18415088951587677,0.3704158192142115,19,True,1,0,0,0,0,0,0,14:59:23.781716
101.0,100.0,-0.02274947427213192,0.002446606755256653,-0.028497908264398575,124.58023834228516,59.611854553222656,0.0,0.9828979969024658,0.0,0.0,0.18415088951587677,0.3704158192142115,19,True,1,0,0,0,0,0,0,14:59:23.888112
92.0,101.0,0.04589305445551872,0.17086024582386017,0.06843225657939911,143.70352172851562,66.98951721191406,0.0,0.9830808043479919,0.0,0.0,0.18317236006259918,0.3684248864748973,19,True,0,0,0,0,0,0,0,14:59:23.995261
93.0,100.0,0.20180204510688782,0.14425460994243622,0.08541463315486908,162.41566467285156,74.53060913085938,0.0,0.9820157289505005,0.0,0.0,0.188799187541008,0.3798784019826717,19,True,0,0,0,0,0,0,0,14:59:24.108095
82.0,80.0,-0.058401018381118774,-0.035865504294633865,0.010169649496674538,167.34527587890625,76.5711898803711,0.0,0.9817003607749939,0.0,0.0,0.1904321014881134,0.3832045649333609,19,True,1,0,0,0,0,0,0,14:59:24.216818
41.0,40.0,-0.013703560456633568,0.016813647001981735,0.018791470676660538,172.1669158935547,78.52420043945312,0.0,0.9816955924034119,0.0,0.0,0.1904567927122116,0.3832548756610465,19,True,0,0,0,0,0,0,0,14:59:24.326054
0.0,0.0,-0.002263138070702553,-0.0004800125025212765,-0.0015873780939728022,173.0981903076172,78.88856506347656,0.0,0.9817467331886292,0.0,0.0,0.19019289314746857,0.38271724192080514,19,True,0,0,0,0,0,0,0,14:59:24.432746
0.0,0.0,-0.0006668001879006624,-0.0004800125025212765,-0.0005423090187832713,173.0981903076172,78.88856506347656,0.0,0.9817455410957336,0.0,0.0,0.19019921123981476,0.38273012431948417,19,True,0,0,0,0,0,0,0,14:59:24.538612
0.0,0.0,0.0009295375784859061,0.00031815608963370323,0.00024149290402419865,173.0981903076172,78.88856506347656,0.0,0.9817452430725098,0.0,0.0,0.19020068645477295,0.3827331252976686,19,True,0,0,0,0,0,0,0,14:59:24.645520
0.0,0.0,-0.00013468763791024685,5.21000474691391e-05,-1.9774397514993325e-05,173.0981903076172,78.88856506347656,0.0,0.9817453622817993,0.0,0.0,0.19019997119903564,0.3827316613545968,19,True,0,0,0,0,0,0,0,14:59:24.751916
0.0,0.0,0.0011906832223758101,4.98979352414608e-05,0.0007626707083545625,173.0981903076172,78.88856506347656,0.0,0.9817448258399963,0.0,0.0,0.19020278751850128,0.3827374019704283,19,True,1,0,0,0,0,0,0,14:59:24.858943
0.0,0.0,0.0009236546466127038,-0.0007447497919201851,-0.00027822991251014173,173.0981903076172,78.88856506347656,0.0,0.9817487597465515,0.0,0.0,0.19018235802650452,0.3826957748891661,19,True,1,0,0,0,0,0,0,14:59:24.965949
0.0,0.0,0.005446611903607845,-0.0055337632074952126,0.025587230920791626,173.33160400390625,78.9834213256836,0.0,0.9817370772361755,0.0,0.0,0.19024287164211273,0.3828190676362062,19,True,0,0,0,0,0,0,0,14:59:25.073173
89.0,91.0,0.08393322676420212,0.09051255881786346,0.024280894547700882,181.5293731689453,82.2936019897461,0.0,0.9816979765892029,0.0,0.0,0.19044433534145355,0.38322948489446695,19,True,0,0,0,0,0,0,0,14:59:25.183952
82.0,79.0,0.14592432975769043,-0.1907089501619339,-0.09877599775791168,186.23287963867188,84.20013427734375,0.0,0.98159259557724,0.0,0.0,0.19098690152168274,0.3843349173977053,19,True,0,0,0,0,0,0,0,14:59:25.289987
47.0,46.0,-0.13343478739261627,-0.027350379154086113,0.10840896517038345,191.623291015625,86.25647735595703,0.0,0.9822161793708801,0.0,0.0,0.1877535730600357,0.37774909287168945,19,True,0,0,0,0,0,0,0,14:59:25.395911
0.0,18.0,0.0014557673130184412,-0.0007447497919201851,0.0010281065478920937,192.83778381347656,86.75431060791016,0.0,0.9820502400398254,0.0,0.0,0.18861961364746094,0.37951268465118126,19,True,0,0,0,0,0,0,0,14:59:25.501789
0.0,0.0,0.0003915419802069664,-0.0010108062997460365,-0.0005394971813075244,192.83778381347656,86.75431060791016,0.0,0.9820472598075867,0.0,0.0,0.1886349469423294,0.3795438995130948,19,True,0,0,0,0,0,0,0,14:59:25.607822
0.0,0.0,-0.0006726831197738647,0.00031947530806064606,0.00024430465418845415,192.83778381347656,86.75431060791016,0.0,0.9820475578308105,0.0,0.0,0.18863359093666077,0.3795411510851706,19,True,0,0,0,0,0,0,0,14:59:25.713969
0.0,0.0,-0.0009387393947690725,-0.0007447497919201851,-1.6962630979833193e-05,192.83778381347656,86.75431060791016,0.0,0.9820457100868225,0.0,0.0,0.18864314258098602,0.37956059905792827,19,True,0,0,0,0,0,0,0,14:59:25.820305
0.0,0.0,-0.00040662684477865696,0.0005855318158864975,-1.6962630979833193e-05,192.83778381347656,86.75431060791016,0.0,0.9820430874824524,0.0,0.0,0.18865689635276794,0.379588616375969,19,True,0,0,0,0,0,0,1,14:59:25.927393
