left wheel speed,right wheel speed,gyro x,gyro y,gyro z,pose x,pose y,pose z,q0,q1,q2,q3,angle_z,origin_id,is_accurate,wheels: up key,wheels: down key,wheels: left key,wheels: right key,head: up key,head: down key,stop,timestamp
0.0,0.0,-6.915419362485409e-05,-0.001383830327540636,0.00014989421470090747,-0.06305503845214844,-0.09289810061454773,0.0,0.9991645812988281,0.0,0.0,-0.040867507457733154,-0.08175778425556961,95,True,0,0,0,0,0,0,0,14:44:54.916498
0.0,0.0,0.000729662599042058,0.0010122437961399555,0.00040541039197705686,-0.06305503845214844,-0.09289810061454773,0.0,0.9991657733917236,0.0,0.0,-0.040838830173015594,-0.08170038335586029,95,True,0,0,0,0,0,0,0,14:44:55.023637
0.0,0.0,0.00019692827481776476,0.00021483469754457474,-0.00012455090472940356,-0.06305503845214844,-0.09289810061454773,0.0,0.999167263507843,0.0,0.0,-0.04080173000693321,-0.08162611904356996,95,True,0,0,0,0,0,0,0,14:44:55.129943
0.0,0.0,0.00019338924903422594,-0.0003201090730726719,-0.00012499703734647483,-0.06305503845214844,-0.09289810061454773,0.0,0.9991673231124878,0.0,0.0,-0.040799614042043686,-0.08162188140736133,95,True,0,0,0,0,0,0,0,14:44:55.235906
0.0,0.0,-7.077003829181194e-05,-5.107885226607323e-05,0.00039633287815377116,-0.06305503845214844,-0.09289810061454773,0.0,0.9991675615310669,0.0,0.0,-0.04079369083046913,-0.08161002483488587,95,True,0,0,0,0,0,0,0,14:44:55.341878
0.0,0.0,-7.251719944179058e-05,0.001543195452541113,0.00039552219095639884,-0.06305503845214844,-0.09289810061454773,0.0,0.9991677403450012,0.0,0.0,-0.04078966751694679,-0.08160197268887451,95,True,0,0,0,0,0,0,0,14:44:55.448110
0.0,0.0,-0.001400280511006713,0.0004736906848847866,-0.00012876070104539394,-0.06305503845214844,-0.09289810061454773,0.0,0.9991680979728699,0.0,0.0,-0.04078112170100212,-0.08158486753875528,95,True,0,0,1,0,0,0,0,14:44:55.555010
0.0,0.0,-6.533809937536716e-05,0.00020875688642263412,0.0001336510176770389,-0.06305503845214844,-0.09289810061454773,0.0,0.9991678595542908,0.0,0.0,-0.040787018835544586,-0.08159667181521693,95,True,0,0,1,0,0,0,0,14:44:55.661592
0.0,0.0,0.0015309997834265232,0.00020875688642263412,0.005620263982564211,-0.0022258758544921875,-0.09791243076324463,0.0,0.9991679191589355,0.0,0.0,-0.04078570753335953,-0.0815940475207927,95,True,0,0,1,0,0,0,0,14:44:55.771666
-16.0,15.0,0.012705364264547825,0.025750162079930305,0.3499705493450165,0.07630157470703125,0.15615570545196533,0.0,0.99956876039505,0.0,0.0,-0.02936447784304619,-0.05873739841729153,95,True,0,0,1,0,0,0,0,14:44:55.881806
-21.0,21.0,0.000732830842025578,0.0012729819864034653,0.45029717683792114,0.1003570556640625,0.5112860798835754,0.0,0.9998274445533752,0.0,0.0,-0.018576208502054214,-0.03715455396370354,95,True,0,0,1,0,0,0,0,14:44:55.987875
-29.0,29.0,0.020420996472239494,0.00047481292858719826,0.6360582113265991,0.1425018310546875,2.395905017852783,0.0,0.9995922446250916,0.0,0.0,0.028554491698741913,0.0571167473807688,95,True,0,0,1,0,0,0,0,14:44:56.093878
-33.0,32.0,-0.007514914497733116,0.03506213426589966,0.7154834866523743,-0.07523155212402344,3.9419589042663574,0.0,0.9977174401283264,0.0,0.0,0.06752742826938629,0.13515771131898816,95,True,0,0,1,0,0,0,0,14:44:56.199807
-33.0,31.0,0.02999902330338955,-0.01548856496810913,0.7086905241012573,-0.20670318603515625,4.77630615234375,0.0,0.9960675835609436,0.0,0.0,0.08859649300575256,0.17742561394485729,95,True,0,0,1,0,0,0,0,14:44:56.305759
-33.0,34.0,-0.017358997836709023,-0.0628465861082077,0.7499707341194153,-0.5118541717529297,6.454248428344727,0.0,0.9913997650146484,0.0,0.0,0.13086837530136108,0.26248967830659237,95,True,0,0,1,0,0,0,0,14:44:56.411604
-33.0,36.0,0.0480908527970314,0.06166776269674301,0.7275017499923706,-0.7661647796630859,7.296239852905273,0.0,0.9882873296737671,0.0,0.0,0.15260452032089233,0.30640625298578583,95,True,0,0,1,0,0,0,0,14:44:56.517208
-35.0,37.0,0.04090733453631401,0.007392277009785175,0.8738114833831787,-1.655466079711914,9.907039642333984,0.0,0.9754272699356079,0.0,0.0,0.2203216254711151,0.4442883674370055,95,True,0,0,1,0,0,0,0,14:44:56.622763
-37.0,37.0,-0.0011295631993561983,0.034530021250247955,0.8393241167068481,-2.116270065307617,10.814781188964844,0.0,0.9695047736167908,0.0,0.0,0.24507249891757965,0.4951889502780906,95,True,0,0,1,0,0,0,0,14:44:56.729096
-39.0,40.0,0.001797056058421731,-0.08546137809753418,0.8837396502494812,-3.2603797912597656,12.55976390838623,0.0,0.9554066061973572,0.0,0.0,0.29529350996017456,0.5995254373981613,95,True,0,0,1,0,0,0,0,14:44:56.835450
-39.0,40.0,-0.07855194807052612,-0.08253475278615952,0.8787755370140076,-4.443037986755371,14.309127807617188,0.0,0.9385040402412415,0.0,0.0,0.34526821970939636,0.7050491236173985,95,True,0,0,1,0,0,0,0,14:44:56.941246
-41.0,39.0,-0.08467124402523041,-0.07348883897066116,0.9004606604576111,-5.852516174316406,15.90759563446045,0.0,0.9187601208686829,0.0,0.0,0.39481616020202637,0.8117354820306497,95,True,0,0,1,0,0,0,0,14:44:57.047669
